period,net,gross,benchmark
2023-03-20,1.0,1.0,1.0376231653263324
2023-03-21,1.0,1.0,1.051094848671912
2023-03-22,1.0,1.0,1.0337899500863619
2023-03-23,1.0,1.0,1.036876016127747
2023-03-24,1.0,1.0,1.042721859837967
2023-03-27,1.0,1.0,1.0444398751695265
2023-03-28,1.0,1.0,1.042796330874259
2023-03-29,1.0,1.0,1.057643388431023
2023-03-30,1.0,1.0,1.0636873664059767
2023-03-31,1.0,1.0,1.0790435766978914
2023-04-03,1.0,1.0,1.0830337585577305
2023-04-04,1.0,1.0,1.0767554845162375
2023-04-05,1.0,1.0,1.0740713743126131
2023-04-06,1.0,1.0,1.0779163720353464
2023-04-07,1.0,1.0,1.0779163720353464
2023-04-10,1.0,1.0,1.0789914461424113
2023-04-11,1.0,1.0,1.0789464533062982
2023-04-12,1.0,1.0,1.074485856051993
2023-04-13,1.0,1.0,1.088734110841128
2023-04-14,1.0,1.0,1.0864817396110777
2023-04-17,1.0,1.0,1.0900745902931483
2023-04-18,1.0,1.0,1.0910060943978046
2023-04-19,1.0,1.0,1.0909138027495282
2023-04-20,1.0,1.0,1.084420904459582
2023-04-21,1.0,1.0,1.0853998726942717
2023-04-24,1.0,1.0,1.086325083968838
2023-04-25,1.0,1.0,1.0691483356051676
2023-04-26,1.0,1.0,1.0650406979537308
2023-04-27,1.0,1.0,1.0858804354503349
2023-04-28,1.0,1.0,1.0948420328766824
2023-05-01,1.0,1.0,1.0944182176966297
2023-05-02,1.0,1.0,1.081738538117404
2023-05-03,1.0,1.0,1.0741870449246091
2023-05-04,1.0,1.0,1.0664312805882972
2023-05-05,1.0,1.0,1.0861372494172428
2023-05-08,1.0,1.0,1.0866260417506877
2023-05-09,1.0,1.0,1.0816503579091572
2023-05-10,1.0,1.0,1.0865024640965109
2023-05-11,1.0,1.0,1.0846565027275439
2023-05-12,1.0,1.0,1.0829390100032603
2023-05-15,1.0,1.0,1.086143495553599
2023-05-16,1.0,1.0,1.0792185934988374
2023-05-17,1.0,1.0,1.0920525776689507
2023-05-18,1.0,1.0,1.1023667212291723
2023-05-19,1.0,1.0,1.100772282800264
2023-05-22,1.0,1.0,1.1009433476432566
2023-05-23,1.0,1.0,1.0885870462512743
2023-05-24,1.0,1.0,1.0806211302479583
2023-05-25,1.0,1.0,1.0900851445793267
2023-05-26,1.0,1.0,1.1043101916520646
2023-05-29,1.0,1.0,1.1043101916520646
2023-05-30,1.0,1.0,1.1043279493017932
2023-05-31,1.0,1.0,1.0975806502557008
2023-06-01,1.0,1.0,1.108397886822435
2023-06-02,1.0,1.0,1.1245064486420437
2023-06-05,1.0,1.0,1.1222556462339772
2023-06-06,1.0,1.0,1.124895682296945
2023-06-07,1.0,1.0,1.1205767336470434
2023-06-08,1.0,1.0,1.1275113030763804
2023-06-09,1.0,1.0,1.1288057635989344
2023-06-12,1.0,1.0,1.1393292587295578
2023-06-13,1.0,1.0,1.147225624273662
2023-06-14,1.0,1.0,1.148166484918104
2023-06-15,1.0,1.0,1.1621502604409681
2023-06-16,1.0,1.0,1.157881440059883
2023-06-19,1.0,1.0,1.157881440059883
2023-06-20,1.0,1.0,1.152397494257414
2023-06-21,1.0,1.0,1.146352874439129
2023-06-22,1.0,1.0,1.150606938257169
2023-06-23,1.0,1.0,1.141794648113452
2023-06-26,1.0,1.0,1.1366719880652185
2023-06-27,1.0,1.0,1.1496915892440431
2023-06-28,1.0,1.0,1.1492868524669717
2023-06-29,1.0,1.0,1.1544280641840696
2023-06-30,1.0,1.0,1.1685911776500195
2023-07-03,1.0,1.0,1.1698573752807908
2023-07-04,1.0,1.0,1.1698573752807908
2023-07-05,1.0,1.0,1.1675001821576982
2023-07-06,1.0,1.0,1.1582495145244662
2023-07-07,1.0,1.0,1.1549313068233396
2023-07-10,1.0,1.0,1.1577128682364497
2023-07-11,1.0,1.0,1.1655185414983356
2023-07-12,1.0,1.0,1.1655185414983356
2023-07-13,1.0,1.0,1.1841032733139591
2023-07-14,1.0,1.0,1.1828898892033188
2023-07-17,1.0,1.0,1.187451112573204
2023-07-18,1.0,1.0,1.195900904461379
2023-07-19,1.0,1.0,1.1987205306717477
2023-07-20,1.0,1.0,1.1906211896365422
2023-07-21,1.0,1.0,1.1910074008461369
2023-07-24,1.0,1.0,1.1958129836267894
2023-07-25,1.0,1.0,1.1991793195929181
2023-07-26,1.0,1.0,1.1989922583193722
2023-07-27,1.0,1.0,1.191288994480126
2023-07-28,1.0,1.0,1.2030563434097157
2023-07-31,1.0,1.0,1.204823205923364
2023-08-01,1.0,1.0,1.2016093160003334
2023-08-02,1.0,1.0,1.1849827632884062
2023-08-03,1.0,1.0,1.1819613967769187
2023-08-04,1.0,1.0,1.1756989470366648
2023-08-07,1.0,1.0,1.1863087642785102
2023-08-08,1.0,1.0,1.1813022228553303
2023-08-09,1.0,1.0,1.1729895640440289
2023-08-10,1.0,1.0,1.1732837808510783
2023-08-11,1.0,1.0,1.1720286064174468
2023-08-14,1.0,1.0,1.1787665785922719
2023-08-15,1.0,1.0,1.1651511527128782
2023-08-16,1.0,1.0,1.1563490145685877
2023-08-17,1.0,1.0,1.1474295975475348
2023-08-18,1.0,1.0,1.147259063991979
2023-08-21,1.0,1.0,1.1551506521951733
2023-08-22,1.0,1.0,1.1519423659480361
2023-08-23,1.0,1.0,1.1646662784300685
2023-08-24,1.0,1.0,1.1489960590357422
2023-08-25,1.0,1.0,1.1567127743781738
2023-08-28,1.0,1.0,1.163959128326563
2023-08-29,1.0,1.0,1.1808478982276087
2023-08-30,1.0,1.0,1.1853726347861708
2023-08-31,1.0,1.0,1.1834961736533494
2023-09-01,1.0,1.0,1.1856245842782274
2023-09-04,1.0,1.0,1.1856245842782274
2023-09-05,1.0,1.0,1.1806515280760497
2023-09-06,1.0,1.0,1.1724225089097515
2023-09-07,1.0,1.0,1.1686557249732432
2023-09-08,1.0,1.0,1.1703232467922076
2023-09-11,1.0,1.0,1.1703232467922076
2023-09-12,1.0,1.0,1.1714826502243958
2023-09-13,1.0,1.0,1.172936290336148
2023-09-14,1.0,1.0,1.1828225413335365
2023-09-15,1.0,1.0,1.168441039974896
2023-09-18,1.0,1.0,1.1692858717543837
2023-09-19,1.0,1.0,1.1667688813235595
2023-09-20,1.0,1.0,1.1558089879705584
2023-09-21,1.0,1.0,1.1368530450316947
2023-09-22,1.0,1.0,1.134238082416047
2023-09-25,1.0,1.0,1.1388034276161356
2023-09-26,1.0,1.0,1.122022991640557
2023-09-27,1.0,1.0,1.122279533087466
2023-09-28,1.0,1.0,1.1288939098248814
2023-09-29,1.0,1.0,1.1258357743460858
2023-10-02,1.0,1.0,1.1253105003815085
2023-10-03,1.0,1.0,1.1098447173850514
2023-10-04,1.0,1.0,1.1188437716428903
2023-10-05,1.0,1.0,1.1173847237398435
2023-10-06,1.0,1.0,1.1305882465950214
2023-10-09,1.0,1.0,1.1305882465950214
2023-10-10,1.0,1.0,1.1436394580161666
2023-10-11,1.0,1.0,1.1485484745700287
2023-10-12,1.0,1.0,1.1413744171492501
2023-10-13,1.0,1.0,1.1356608973242164
2023-10-16,1.0,1.0,1.1477162949468547
2023-10-17,1.0,1.0,1.147603362806312
2023-10-18,1.0,1.0,1.1322269484181526
2023-10-19,1.0,1.0,1.1226216601151298
2023-10-20,1.0,1.0,1.1084937693357058
2023-10-23,1.0,1.0,1.1066264591779056
2023-10-24,1.0,1.0,1.114665212417243
2023-10-25,1.0,1.0,1.09868139469571
2023-10-26,1.0,1.0,1.085681710696376
2023-10-27,1.0,1.0,1.080470779375205
2023-10-30,1.0,1.0,1.0934450328208971
2023-10-31,1.0033021864194283,1.00418413981247,1.100526672389989
2023-11-01,1.0078254792325565,1.0087701655009766,1.1120875220414503
2023-11-02,1.0077520900315973,1.0087701655009766,1.1120875220414503
2023-11-03,1.0216289669555265,1.0228680607613803,1.1437035138874523
2023-11-06,1.0214049621910637,1.0227526254352275,1.1457092761365681
2023-11-07,1.0215217388180289,1.0229327096426388,1.1489636174331046
2023-11-08,1.0227627823493164,1.0242459265764428,1.1501197728907386
2023-11-09,1.0202308412931764,1.021788906199563,1.1408208165188483
2023-11-10,1.0266985915058162,1.028332484234781,1.158637904075065
2023-11-13,1.026402699024968,1.0281138364898685,1.1576696053380553
2023-11-14,1.0379314927672632,1.039704890819223,1.179751128497879
2023-11-15,1.0378781466990519,1.0397509230408002,1.18163442017179
2023-11-16,1.0372415338602508,1.0391571691641321,1.1830423142191864
2023-11-17,1.0388368180437928,1.040796269975926,1.1844976683753727
2023-11-20,1.041327545738016,1.043337678290368,1.1932507355036153
2023-11-21,1.0404902951042108,1.0425565775444545,1.1908402907840598
2023-11-22,1.0419248533694883,1.0440395244506282,1.1956757863232945
2023-11-23,1.0418121986493385,1.0440395244506282,1.1956757863232945
2023-11-24,1.0424532713661023,1.0447115524390855,1.196388453158783
2023-11-27,1.0422106402095015,1.0444964281209483,1.1940511469712258
2023-11-28,1.0405835539046582,1.0429268174957944,1.1952221805428247
2023-11-29,1.0410248191157425,1.0434169049561963,1.1940917350741531
2023-11-30,1.0437234579308787,1.0461713529825944,1.1986092978288947
2023-12-01,1.0466499221097498,1.0491557912906442,1.205650279420559
2023-12-04,1.0450510755704792,1.047614220971851,1.1991295720846338
2023-12-05,1.042511779637847,1.0451477631373063,1.1984410963183436
2023-12-06,1.0410304194303814,1.0437043216146387,1.19375671884921
2023-12-07,1.0429379059280715,1.0457917279811906,1.2032684481961098
2023-12-08,1.0453741290687983,1.0483402493812697,1.2081977979692973
2023-12-11,1.0504323797761277,1.0534523278898908,1.2129382644869926
2023-12-12,1.0525040394367704,1.055571637504349,1.2185168570913114
2023-12-13,1.0589629341191822,1.062100738514521,1.2351511722315538
2023-12-14,1.0614785065492016,1.0646793080759231,1.2384221552484265
2023-12-15,1.0599263249436444,1.0632108100190083,1.2383290883659468
2023-12-18,1.061490788639432,1.0648717372340093,1.2439355242484804
2023-12-19,1.0650506774744135,1.0684736495639036,1.2512325985443518
2023-12-20,1.0560014228768233,1.0594409131223257,1.2328607985886533
2023-12-21,1.063103833211628,1.0666246439576752,1.2455594336866351
2023-12-22,1.064838507424633,1.0684116377335375,1.2476286840432527
2023-12-25,1.0648000638601538,1.0684116377335375,1.2476286840432527
2023-12-26,1.067893438912233,1.0715531215691319,1.2529082213088913
2023-12-27,1.0685080678259609,1.0722441077371767,1.2544921218007958
2023-12-28,1.0686276398441659,1.0724358570998889,1.2549505751500585
2023-12-29,1.0671928924081828,1.071101059123561,1.2514037120158243
2024-01-01,1.0671229713189667,1.071101059123561,1.2514037120158243
2024-01-02,1.0625211243486665,1.0665342689807231,1.244319987622722
2024-01-03,1.056753967049265,1.060804150505558,1.2343452280107383
2024-01-04,1.0560739504490673,1.0602049663512725,1.23011230778159
2024-01-05,1.0564807360388917,1.0606636180251978,1.2323604777112662
2024-01-08,1.0623016920339017,1.066571430045981,1.2497531186649042
2024-01-09,1.060585123392836,1.0649090810288167,1.2479063244787365
2024-01-10,1.0630198310074879,1.067444519549308,1.2549772351368675
2024-01-11,1.0630785765088637,1.0675848047346401,1.254135634138415
2024-01-12,1.0631018186212091,1.0676520733144907,1.2550770645634568
2024-01-15,1.0630236222868796,1.0676520733144907,1.2550770645634568
2024-01-16,1.0609458424049685,1.0656694180473025,1.2503925452167122
2024-01-17,1.0570082895893287,1.06181275519453,1.243369516457609
2024-01-18,1.061938773518587,1.0668243365805437,1.2543177257782696
2024-01-19,1.0672313987838846,1.072217043844225,1.269763726765097
2024-01-22,1.0710581060551054,1.0761169730469975,1.272548549391241
2024-01-23,1.0706184054339674,1.0757884787047776,1.2762663018413956
2024-01-24,1.069038359948432,1.0742567940048673,1.277304530191844
2024-01-25,1.0738289278394972,1.0791527215823846,1.2840214368567267
2024-01-26,1.0728679238618573,1.0782440587034936,1.2831867777952046
2024-01-29,1.07640057454426,1.0818482964547134,1.2928821825456527
2024-01-30,1.0774101473928568,1.082924231071479,1.2921069384143442
2024-01-31,1.0700864622800172,1.075617452383157,1.2712948816203444
2024-02-01,1.0773824087435409,1.0830115565880227,1.2871777309578294
2024-02-02,1.0786356417040583,1.084321342389074,1.300930538259627
2024-02-05,1.075165537790472,1.080897263881734,1.2967831750922225
2024-02-06,1.0769081818098794,1.0827351394296527,1.2997799491547086
2024-02-07,1.0807483190370712,1.0866477890723365,1.3104907377072812
2024-02-08,1.082559676016524,1.0885572198775688,1.3112385651226461
2024-02-09,1.0843743323130721,1.0905009829633083,1.3187691694370207
2024-02-12,1.0852399519956288,1.0914627333321714,1.317519205335112
2024-02-13,1.0761474315957185,1.082450683480417,1.299501298402472
2024-02-14,1.081932558201167,1.0883385528568694,1.3119506914250765
2024-02-15,1.0876489687978792,1.09415258868566,1.3195891766713594
2024-02-16,1.0842224342813278,1.09076788319342,1.3132488469982198
2024-02-19,1.084128755397122,1.09076788319342,1.3132488469982198
2024-02-20,1.0805271390899394,1.0872016145561747,1.3053458237868936
2024-02-21,1.08283316845742,1.0896106563335324,1.3069949677065444
2024-02-22,1.0918744882589504,1.0987862388731906,1.3346041514280804
2024-02-23,1.0933875400451165,1.1003819603556988,1.335067729897715
2024-02-26,1.0921418121664317,1.0991848527640018,1.330012322517016
2024-02-27,1.0939115953043037,1.1010625140165213,1.3322819567861905
2024-02-28,1.094222912858952,1.1014503617584772,1.3300713418038452
2024-02-29,1.097729453121053,1.105083171072168,1.3370272063529602
2024-03-01,1.103054640317405,1.1105445462540693,1.3477350889721014
2024-03-04,1.1052182562147341,1.112848130955431,1.3461311169448844
2024-03-05,1.100767348241401,1.1084784874770006,1.3324112122373435
2024-03-06,1.1048596548859733,1.1127341521999978,1.3392595522531237
2024-03-07,1.1101129157656178,1.118105855637576,1.3530601303514918
2024-03-08,1.1078281921581858,1.1158808551563042,1.3442269442656969
2024-03-11,1.107265901951031,1.1153885729981987,1.3427172186610583
2024-03-12,1.1113431096682893,1.119615639571069,1.3577589203974034
2024-03-13,1.1106004785249115,1.1189998964175871,1.3551476181232602
2024-03-14,1.1037730528979428,1.112188541832481,1.351254926407893
2024-03-15,1.1022483067836666,1.1107264467952827,1.3424957892530576
2024-03-18,1.1045191132404013,1.1131241260937832,1.3509770942504893
2024-03-19,1.1092190309105003,1.117920314423867,1.3586093341462728
2024-03-20,1.1160759335858323,1.1249079563412492,1.3707074713499923
2024-03-21,1.1217575586221702,1.1307022395626716,1.3751437493782468
2024-03-22,1.117478381759635,1.1264745921594892,1.3732147212992216
2024-03-25,1.114921991921224,1.1239418671749453,1.3690088135378637
2024-03-26,1.1149394716869465,1.1240432851368178,1.3651775521804068
2024-03-27,1.1243836629180954,1.1336475647929298,1.37695945862758
2024-03-28,1.1270231975501153,1.136341096938816,1.3784972430862439
2024-03-29,1.1269838721572587,1.136341096938816,1.3784972430862439
2024-04-01,1.1221925164743776,1.1315540377635662,1.3754226209712939
2024-04-02,1.115136281661192,1.1244823552870964,1.3642875322932722
2024-04-03,1.116246672798149,1.125668392233736,1.3657744076276885
2024-04-04,1.1072629534490335,1.1166322075013047,1.3489295871064595
2024-04-05,1.1137292531344578,1.123195816883423,1.3639005368760246
2024-04-08,1.115121870982933,1.124665445469515,1.363391173663109
2024-04-09,1.1158545826115116,1.1254413863261936,1.3653618087590467
2024-04-10,1.1039121301744172,1.1134601084064852,1.352449074426988
2024-04-11,1.103093108427282,1.1127166513048043,1.362517158890856
2024-04-12,1.0920894178098572,1.1016741014633602,1.3426916215602966
2024-04-15,1.084730361411706,1.0942945439626424,1.3265502626457502
2024-04-16,1.0811022777473847,1.0907213463783172,1.323824258937767
2024-04-17,1.0775775408347277,1.087214079296271,1.3161702100278465
2024-04-18,1.0757727586396197,1.085460317102619,1.3132651870854486
2024-04-19,1.0769417150600098,1.0866826687017939,1.3017634811520593
2024-04-22,1.0828377464680177,1.0926740948370661,1.3131293821083678
2024-04-23,1.090122622025295,1.1001007989059706,1.3288395751647613
2024-04-24,1.0909512554044005,1.100972491198127,1.3291219092713382
2024-04-25,1.0894938832471455,1.0995391935810082,1.323038567756462
2024-04-26,1.090810432314199,1.1009262400651525,1.3365475219369034
2024-04-29,1.094733233290962,1.104938661119495,1.3407944480048237
2024-04-30,1.0821990103739643,1.0923573387988523,1.3197041560076017
2024-05-01,1.0783454051038446,1.0885177719232193,1.3151685805578397
2024-05-02,1.0820864022381493,1.0923354741585918,1.3271741074727514
2024-05-03,1.0881315452827285,1.098480808237969,1.3438402236995175
2024-05-06,1.0955493393231468,1.1060281897514233,1.357717893361285
2024-05-07,1.0975929704038672,1.1081551624722794,1.3595412101859667
2024-05-08,1.097338600659677,1.1079877433165257,1.3595340142673076
2024-05-09,1.1035566851782153,1.1143319944258148,1.366455424621845
2024-05-10,1.1049522964535943,1.1158085081663909,1.3687076210188887
2024-05-13,1.103269292912592,1.1141543206571791,1.368377473189337
2024-05-14,1.1062647573792515,1.1172647118466101,1.3749986515301404
2024-05-15,1.1134512873376503,1.124579846069563,1.391107802383039
2024-05-16,1.110760255963015,1.1219227723644045,1.3882116277775847
2024-05-17,1.1123832795328585,1.123634617987421,1.3898289044537393
2024-05-20,1.1122290046828072,1.1235188044400979,1.3911032898352642
2024-05-21,1.1117709948572716,1.1231202853291002,1.394583498592451
2024-05-22,1.1081228248590063,1.1195039535440636,1.3908081601253182
2024-05-23,1.0982670142896274,1.10962587960367,1.3805435713246759
2024-05-24,1.1029066974450104,1.114376649717537,1.3902080286714251
2024-05-27,1.1028416848536573,1.114376649717537,1.3902080286714251
2024-05-28,1.0970809719658927,1.1086212202617771,1.3905560643057462
2024-05-29,1.0889379378978465,1.1004684479829538,1.3803104806588151
2024-05-30,1.0903205201701751,1.101932978918586,1.372062559713348
2024-05-31,1.0996944460958926,1.1114786112523198,1.3830774102740466
2024-06-03,1.0943233919198723,1.1061460316669134,1.3846207898849276
2024-06-04,1.0916864170080605,1.1035754182903472,1.3867012754057495
2024-06-05,1.0968919145359166,1.1089068606443808,1.4031312884307485
2024-06-06,1.0952581155425625,1.1073214832769203,1.4028518392540557
2024-06-07,1.0934763713430269,1.105584021293087,1.4012863416781849
2024-06-10,1.096034767402973,1.1081988832431622,1.4049029104187234
2024-06-11,1.0929747682414266,1.1051617657909591,1.4087102139629348
2024-06-12,1.0976513131469132,1.1099796544526923,1.420689340388996
2024-06-13,1.0956155563518342,1.1079947329296598,1.4240222219994836
2024-06-14,1.0904477336701068,1.1028433496801902,1.4234608487149831
2024-06-17,1.0967358317097828,1.1092571911206397,1.4343714258651536
2024-06-18,1.0998684813088648,1.1125012728085157,1.4379862030533923
2024-06-19,1.099818862183859,1.1125012728085157,1.4379862030533923
2024-06-20,1.10014307451818,1.1128600618743305,1.4343545994259401
2024-06-21,1.1004583275560458,1.1132245435942465,1.4321066002396678
2024-06-24,1.1041997370683887,1.1170640021204254,1.42771766848736
2024-06-25,1.0997005312706454,1.1125655016523708,1.4333324441364335
2024-06-26,1.0949740608337322,1.1078655696979973,1.4334683149254517
2024-06-27,1.0953762841625594,1.1083324332853184,1.4347682052393018
2024-06-28,1.096017335457843,1.1090259852006854,1.4289096872725637
2024-07-01,1.091787053292634,1.1048398180004646,1.4327316088031998
2024-07-02,1.0944877664407056,1.107686356149894,1.4416084378882197
2024-07-03,1.095357542852085,1.1086179832785406,1.448937428774017
2024-07-04,1.0952653528711127,1.1086179832785406,1.448937428774017
2024-07-05,1.0939205023285963,1.1073156324668791,1.4568326899283757
2024-07-08,1.0956929185363318,1.1091734007960843,1.4583156864588755
2024-07-09,1.094926964833842,1.108445193778077,1.459397570318725
2024-07-10,1.1009233604474182,1.1145709872719227,1.4742946319815418
2024-07-11,1.105724223502799,1.1195063282637019,1.4613763523932328
2024-07-12,1.1099702010552126,1.123860284915172,1.4694373751149992
2024-07-15,1.1114815084948488,1.1254340978481623,1.4735896434026738
2024-07-16,1.1211682739051494,1.1353051987404097,1.4830064087688937
2024-07-17,1.1158075550089066,1.1299674378910638,1.4623523732918209
2024-07-18,1.1112285226653087,1.1253970341958308,1.4509225296053299
2024-07-19,1.1070379051683903,1.1212243164002549,1.4405624569070576
2024-07-22,1.1140220644156595,1.12835220900724,1.4561088409365879
2024-07-23,1.1126368556671942,1.1269962619319218,1.4538401638195417
2024-07-24,1.1038273119023556,1.1181709231941797,1.4201837659378798
2024-07-25,1.103860517974705,1.1182824906748647,1.4128817987374453
2024-07-26,1.1134622387684692,1.1281021575220378,1.4285500842639367
2024-07-29,1.1143984647292668,1.1291308284175476,1.4297121984131205
2024-07-30,1.1154200387717996,1.130248874694602,1.4226223805885525
2024-07-31,1.1197644798241098,1.1346963535787602,1.4450896312198047
2024-08-01,1.111156386539143,1.1260232900495932,1.4253017032251185
2024-08-02,1.0977338871760631,1.1124951563427903,1.3991018974767295
2024-08-05,1.082191246415051,1.0968067648464797,1.3571718125917402
2024-08-06,1.0903401488272755,1.10514262875989,1.3712228345509474
2024-08-07,1.085771174815827,1.1005596493693481,1.3606179383833337
2024-08-08,1.1006988704078209,1.115752008374702,1.3919697286560015
2024-08-09,1.1034557679354013,1.1186030696892668,1.3984745105925327
2024-08-12,1.1007435164911348,1.1158863431033834,1.3985318369033792
2024-08-13,1.1086556166802457,1.1239448980311546,1.4220955968708409
2024-08-14,1.1112500095839188,1.126659281099457,1.4275331988922266
2024-08-15,1.1210262621230966,1.1366285125521547,1.4505627725725465
2024-08-16,1.1228428085483215,1.1385341494354142,1.453449830918932
2024-08-19,1.1287968108409683,1.1446400794324678,1.4675796380426118
2024-08-20,1.1255793120098752,1.1414545835473155,1.464669100048349
2024-08-21,1.1315971882724372,1.1476036870435633,1.4708782026321476
2024-08-22,1.1294379777113341,1.145460867814869,1.4577396623950363
2024-08-23,1.1389986362908715,1.1552129708325174,1.4744771459343657
2024-08-26,1.137952882923666,1.154190457310211,1.469827066183054
2024-08-27,1.1388003593870035,1.1551159842603695,1.4721734094640917
2024-08-28,1.1376206424051645,1.153994814436659,1.4633745691561069
2024-08-29,1.1407517399861513,1.1572309716033466,1.463318563569884
2024-08-30,1.1481516191316388,1.164788422639565,1.4780862179044212
2024-09-02,1.1481145459593454,1.164788422639565,1.4780862179044212
2024-09-03,1.1362656440107552,1.1528251495249264,1.4468246129786313
2024-09-04,1.135887731304238,1.1525087461711045,1.4445045903318556
2024-09-05,1.1303368772763516,1.1469939326166718,1.440145218298434
2024-09-06,1.1214210923825092,1.1380178869296942,1.4152897518140406
2024-09-09,1.1295707295726654,1.1463569864916736,1.4316778993278922
2024-09-10,1.130861114185919,1.1477185912074377,1.438080692742865
2024-09-11,1.1316169519786732,1.148566379125685,1.4534185654952154
2024-09-12,1.136142411844438,1.1532487324425469,1.4643126906919142
2024-09-13,1.1433129396035222,1.1605596926745863,1.472229895347559
2024-09-16,1.1489540377518155,1.1663547965294978,1.4740797996312838
2024-09-17,1.149572714838367,1.1670268319298982,1.474470773976606
2024-09-18,1.1470670581418012,1.164543231959119,1.4701994198955868
2024-09-19,1.1570937970150639,1.174750797247444,1.4951591751471751
2024-09-20,1.1542421500163649,1.1718940935589508,1.4922681276999155
2024-09-23,1.1583815539265845,1.1761596915344565,1.4964580827283498
2024-09-24,1.1592166577646554,1.177053475224066,1.50021866876664
2024-09-25,1.1540794542407005,1.1718979339897708,1.4974274792756554
2024-09-26,1.161680710970028,1.1796807866682524,1.5034738998481878
